REF_AREA,STRUCTURE_NAME,MEASURE,UNIT_MEASURE,FREQUENCY,TIME_PERIOD,OBS_VALUE
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,20.455820742
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,12.119340509
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,28.6528612
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,8.8172353124
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,25.050861089
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,16.021808499
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,20.793625538
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,13.009410346
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,27.878762374
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,9.3660699998
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,25.163188015
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,16.470112803
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,20.734133537
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,13.112079972
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,27.937277592
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,10.086363595
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,24.977316513
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,16.076300579
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,20.726448269
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,13.218133471
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,27.125625628
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,10.106525474
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,24.783071689
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,16.072726683
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,20.853101805
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,13.520767576
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,26.74064285
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,10.349517592
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,24.786811188
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,15.853638053
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,20.701864341
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,13.317362729
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,26.30658877
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,10.265517617
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,24.649599816
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,15.886988686
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,20.777864887
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,13.513182906
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,26.016979786
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,10.514945287
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,24.630403995
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,15.861106165
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,20.906917388
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,13.869401566
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,25.596284519
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,10.741129066
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,24.608125371
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,15.430690984
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,20.948628694
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,14.459070112
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,24.357309645
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,10.875819577
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,24.259972659
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,15.137064913
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,20.789987959
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,14.295412395
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,23.908457851
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,10.702966843
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,24.07311359
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,14.926682818
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,20.810223382
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,14.420312336
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,23.456465257
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,10.686035815
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,23.98701685
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,14.744641086
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,20.607252742
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,14.511755682
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,23.093938421
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,10.61546271
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,23.621805182
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,14.67434242
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,20.624857607
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,15.171130203
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,22.557360361
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,10.818266637
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,23.292615859
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,14.956957691
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,20.394819973
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,14.844335693
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,22.708912927
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,11.128960327
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,23.13570773
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,14.36
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,20.050513989
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,14.50966211
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,21.74
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,10.71
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,22.793124781
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,10.788217886
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,14.263734774
AUT,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,21.183895363
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,22.46282924
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,14.176618671
AUT,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,19.692556227
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1999,12.397520496
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1999,10.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,1999,4.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2000,11.601160116
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2000,5.50110022
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2000,13.498650135
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,11.00110011
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,5.299470053
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2001,12.901290129
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,10.698930107
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,5.901180236
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,12.202440488
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,14.705882353
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,12.4
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2003,5.8
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,6.2987402519
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,12.697460508
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,13.3
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2004,4.2
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,14.5
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2004,6.9
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,6.699330067
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,13.398660134
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,7.3977806658
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,12.496251125
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2005,4.799520048
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2005,15.298470153
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,6.299370063
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,12.798720128
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,8.5017003401
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,11.802360472
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,4.600460046
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,14.00140014
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,5.600560056
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,11.401140114
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,7.799220078
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,10.898910109
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2007,4
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2007,12.5
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,3.9998800036
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,11.19966401
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,8.3
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2008,2.5
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,12.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2008,7.2
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,7
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,3.7
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2009,2.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,11.7
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,13
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2009,7.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,9.200920092
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,7.700770077
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,3.199360128
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,14.49710058
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,4.3
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,13.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,9.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,5.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2011,4
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,13.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,14.7
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2011,10.8
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,11.2
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,6
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,4.7
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,13.4
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,14.3
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,10.9
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,4.6001320396
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,11.399740706
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,7.299833961
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,3.6999526763
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,14.699811984
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,13.8
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,4.7
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,3.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,3
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,12.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,13.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,10.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,6.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,4.6
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,3.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,13.5
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,14.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,10.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,5.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,4.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,3.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,13.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,14.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,10.7
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,7.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,5.5
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,4.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,13.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,14.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,12.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,11.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,9.2
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,7.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,11.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,12.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,10.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,13.5
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,11.5
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,10
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,12.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,13.4
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,11
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,14.3
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,12
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2020,10.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,12.7
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,13.5
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2020,10.9
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,11.1
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,12.6
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,11.2
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,13.5
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2021,9.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2021,13.4
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,14.1
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,10.7
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,9.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,12.8
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,13.9
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,10.9
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,15.395567577
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,11.443371754
BEL,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,10.314543408
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,13.01669547
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,14.068129613
BEL,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,11.189797894
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,28.220779221
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,23.999863673
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,17.999381841
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,29.333333333
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2002,30.999452244
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2002,27.1328125
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,23.333333333
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,26.999590667
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,23.333333333
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2006,22.333333333
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,31.999682035
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2006,29
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,19.833333333
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,27.99960626
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,23.999334553
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,19.833333333
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2010,20.222222222
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2010,31.999311159
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,16.888888889
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,27.999327711
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,23.999682822
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,15.833333333
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,17.916666667
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,30.999694302
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,20.416666667
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,26.99992671
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,22.999706422
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,18.416666667
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,22.533333333
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,30.99992671
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,24.619719921
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,27.427565136
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,28.207788031
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,30.337789324
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2022,22.018893333
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2022,26.221798738
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,23.44840944
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,26.504354392
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,27.281424034
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,29.337512666
BGR,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2023,21.604577388
BGR,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2023,25.416398887
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,8.6192579285
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,28.854028282
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,26.007633178
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,7.9988414122
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2012,9.0185285659
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2012,30.685833139
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,7.2429929044
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,26.142880194
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,23.349512385
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,6.5216232807
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2013,7.7175365258
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2013,27.980460863
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,20.734878273
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,27.196323306
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,24.003793441
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,23.282382231
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2014,18.999934997
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2014,29.370552792
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,18.658201475
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,26.978181098
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,24.601274508
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,20.658857282
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2015,17.264512137
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2015,28.633972844
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,7.4386641005
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,29.613146541
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,27.314871486
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,6.2353789549
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2016,8.2805278063
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2016,31.221106519
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,7.5588188435
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,24.633931401
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,23.356634652
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,6.2059091689
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2017,8.5191699538
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2017,25.540609338
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,20.71609667
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,25.245747574
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,24.07041014
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,22.055657223
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2018,19.754777024
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2018,26.089214458
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,19.005138879
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,26.264623912
BRA,Incidence of low and high pay,HP_I,PT_EMP_FT,A,2019,24.628200664
BRA,Incidence of low and high pay,LP_I,PT_EMP_FT,A,2019,19.921816366
